city,metric,date,value
seattle,tripDistancePerDay,2025-02-06,9700.0
seattle,tripDistancePerDay,2025-02-07,12900.0
seattle,tripDistancePerDay,2025-02-08,11000.0
seattle,tripDistancePerDay,2025-02-09,9600.0
seattle,tripDistancePerDay,2025-02-10,11100.0
seattle,tripDistancePerDay,2025-02-11,11100.0
seattle,tripDistancePerDay,2025-02-12,12700.0
seattle,tripDistancePerDay,2025-02-13,11600.0
seattle,tripDistancePerDay,2025-02-14,13300.0
seattle,tripDistancePerDay,2025-02-15,12200.0
seattle,tripDistancePerDay,2025-02-16,11000.0
seattle,tripDistancePerDay,2025-02-17,9000.0
seattle,tripDistancePerDay,2025-02-18,14000.0
seattle,tripDistancePerDay,2025-02-19,13400.0
seattle,tripDistancePerDay,2025-02-20,15300.0
seattle,tripDistancePerDay,2025-02-21,13600.0
seattle,tripDistancePerDay,2025-02-22,11800.0
seattle,tripDistancePerDay,2025-02-23,8900.0
seattle,tripDistancePerDay,2025-02-24,10500.0
seattle,tripDistancePerDay,2025-02-25,13100.0
seattle,tripDistancePerDay,2025-02-26,17500.0
seattle,tripDistancePerDay,2025-02-27,19500.0
seattle,tripDistancePerDay,2025-02-28,21700.0
seattle,tripDistancePerDay,2025-03-01,25800.0
seattle,tripDistancePerDay,2025-03-02,17000.0
seattle,tripDistancePerDay,2025-03-03,15900.0
seattle,tripDistancePerDay,2025-03-04,13900.0
seattle,tripDistancePerDay,2025-03-05,17600.0
seattle,tripDistancePerDay,2025-03-06,17900.0
seattle,tripDistancePerDay,2025-03-07,19500.0
seattle,tripDistancePerDay,2025-03-08,19400.0
seattle,tripDistancePerDay,2025-03-09,12000.0
seattle,tripDistancePerDay,2025-03-10,14600.0
seattle,tripDistancePerDay,2025-03-11,15800.0
seattle,tripDistancePerDay,2025-03-12,14800.0
seattle,tripDistancePerDay,2025-03-13,16500.0
seattle,tripDistancePerDay,2025-03-14,47400.0
seattle,tripDistancePerDay,2025-03-15,32300.0
seattle,tripDistancePerDay,2025-03-16,15200.0
seattle,tripDistancePerDay,2025-03-17,13400.0
seattle,tripDistancePerDay,2025-03-18,16400.0
seattle,tripDistancePerDay,2025-03-19,35000.0
seattle,tripDistancePerDay,2025-03-20,22200.0
seattle,tripDistancePerDay,2025-03-21,39400.0
seattle,tripDistancePerDay,2025-03-22,37500.0
seattle,tripDistancePerDay,2025-03-23,18900.0
seattle,tripDistancePerDay,2025-03-24,48800.0
seattle,tripDistancePerDay,2025-03-25,33700.0
seattle,tripDistancePerDay,2025-03-26,25300.0
seattle,tripDistancePerDay,2025-03-27,39700.0
seattle,tripDistancePerDay,2025-03-28,31400.0
seattle,tripDistancePerDay,2025-03-29,96200.0
seattle,tripDistancePerDay,2025-03-30,57600.0
seattle,tripDistancePerDay,2025-03-31,38500.0
seattle,tripDistancePerDay,2025-04-01,45100.0
seattle,tripDistancePerDay,2025-04-02,28900.0
seattle,tripDistancePerDay,2025-04-03,42200.0
seattle,tripDistancePerDay,2025-04-04,44400.0
seattle,tripDistancePerDay,2025-04-05,114900.0
seattle,tripDistancePerDay,2025-04-06,20100.0
seattle,tripDistancePerDay,2025-04-07,31900.0
seattle,tripDistancePerDay,2025-04-08,27400.0
seattle,tripDistancePerDay,2025-04-09,50400.0
seattle,tripDistancePerDay,2025-04-10,18400.0
seattle,tripDistancePerDay,2025-04-11,40700.0
seattle,tripDistancePerDay,2025-04-12,36500.0
seattle,tripDistancePerDay,2025-04-13,62000.0
seattle,tripDistancePerDay,2025-04-14,23100.0
seattle,tripDistancePerDay,2025-04-15,28300.0
seattle,tripDistancePerDay,2025-04-16,40000.0
seattle,tripDistancePerDay,2025-04-17,25800.0
seattle,tripDistancePerDay,2025-04-18,34100.0
seattle,tripDistancePerDay,2025-04-19,70600.0
seattle,tripDistancePerDay,2025-04-20,32500.0
seattle,tripDistancePerDay,2025-04-21,28600.0
seattle,tripDistancePerDay,2025-04-22,23000.0
seattle,tripDistancePerDay,2025-04-23,41600.0
seattle,tripDistancePerDay,2025-04-24,65100.0
seattle,tripDistancePerDay,2025-04-25,61700.0
seattle,tripDistancePerDay,2025-04-26,59900.0
seattle,tripDistancePerDay,2025-04-27,50300.0
seattle,tripDistancePerDay,2025-04-28,27700.0
seattle,tripDistancePerDay,2025-04-29,48000.0
seattle,tripDistancePerDay,2025-04-30,60700.0
seattle,tripDistancePerDay,2025-05-01,56000.0
seattle,tripDistancePerDay,2025-05-02,60600.0
seattle,tripDistancePerDay,2025-05-03,64900.0
seattle,tripDistancePerDay,2025-05-04,40500.0
seattle,tripDistancePerDay,2025-05-05,54100.0
seattle,tripDistancePerDay,2025-05-06,41100.0
seattle,tripDistancePerDay,2025-05-07,53400.0
seattle,tripDistancePerDay,2025-05-08,56300.0
seattle,tripDistancePerDay,2025-05-09,54700.0
seattle,tripDistancePerDay,2025-05-10,88200.0
seattle,tripDistancePerDay,2025-05-11,50500.0
seattle,tripDistancePerDay,2025-05-12,56400.0
seattle,tripDistancePerDay,2025-05-13,53500.0
seattle,tripDistancePerDay,2025-05-14,44800.0
seattle,tripDistancePerDay,2025-05-15,61800.0
seattle,tripDistancePerDay,2025-05-16,33400.0
seattle,tripDistancePerDay,2025-05-17,34800.0
seattle,tripDistancePerDay,2025-05-18,35900.0
seattle,tripDistancePerDay,2025-05-19,62600.0
seattle,tripDistancePerDay,2025-05-20,77500.0
seattle,tripDistancePerDay,2025-05-21,114300.0
seattle,tripDistancePerDay,2025-05-22,37600.0
seattle,tripDistancePerDay,2025-05-23,72400.0
seattle,tripDistancePerDay,2025-05-24,99000.0
seattle,tripDistancePerDay,2025-05-25,70300.0
seattle,tripDistancePerDay,2025-05-26,70200.0
seattle,tripDistancePerDay,2025-05-27,63700.0
seattle,tripDistancePerDay,2025-05-28,92600.0
seattle,tripDistancePerDay,2025-05-29,62300.0
seattle,tripDistancePerDay,2025-05-30,55300.0
seattle,tripDistancePerDay,2025-05-31,63800.0
seattle,tripDistancePerDay,2025-06-01,59100.0
seattle,tripDistancePerDay,2025-06-02,37600.0
seattle,tripDistancePerDay,2025-06-03,51200.0
seattle,tripDistancePerDay,2025-06-04,77700.0
seattle,tripDistancePerDay,2025-06-05,73400.0
seattle,tripDistancePerDay,2025-06-06,102300.0
seattle,tripDistancePerDay,2025-06-07,61600.0
seattle,tripDistancePerDay,2025-06-08,60300.0
seattle,tripDistancePerDay,2025-06-09,71000.0
seattle,tripDistancePerDay,2025-06-10,83000.0
seattle,tripDistancePerDay,2025-06-11,76300.0
seattle,tripDistancePerDay,2025-06-12,67300.0
seattle,tripDistancePerDay,2025-06-13,99400.0
seattle,tripDistancePerDay,2025-06-14,103900.0
seattle,tripDistancePerDay,2025-06-15,81800.0
seattle,tripDistancePerDay,2025-06-16,78200.0
seattle,tripDistancePerDay,2025-06-17,81100.0
seattle,tripDistancePerDay,2025-06-18,103300.0
seattle,tripDistancePerDay,2025-06-19,66300.0
seattle,tripDistancePerDay,2025-06-20,73100.0
seattle,tripDistancePerDay,2025-06-21,86800.0
seattle,tripDistancePerDay,2025-06-22,99000.0
seattle,tripDistancePerDay,2025-06-23,133000.0
seattle,tripDistancePerDay,2025-06-24,70700.0
seattle,tripDistancePerDay,2025-06-25,82100.0
seattle,tripDistancePerDay,2025-06-26,62700.0
seattle,tripDistancePerDay,2025-06-27,120700.0
seattle,tripDistancePerDay,2025-06-28,176000.0
seattle,tripDistancePerDay,2025-06-29,79200.0
seattle,tripDistancePerDay,2025-06-30,91200.0
seattle,tripDistancePerDay,2025-07-01,60500.0
seattle,tripDistancePerDay,2025-07-02,93800.0
seattle,tripDistancePerDay,2025-07-03,83100.0
seattle,tripDistancePerDay,2025-07-04,133800.0
seattle,tripDistancePerDay,2025-07-05,125900.0
seattle,tripDistancePerDay,2025-07-06,89700.0
seattle,tripDistancePerDay,2025-07-07,66900.0
seattle,tripDistancePerDay,2025-07-08,81200.0
seattle,tripDistancePerDay,2025-07-09,61100.0
seattle,tripDistancePerDay,2025-07-10,89800.0
seattle,tripDistancePerDay,2025-07-11,114900.0
seattle,tripDistancePerDay,2025-07-12,130100.0
seattle,tripDistancePerDay,2025-07-13,114500.0
seattle,tripDistancePerDay,2025-07-14,105900.0
seattle,tripDistancePerDay,2025-07-15,80700.0
seattle,tripDistancePerDay,2025-07-16,125700.0
seattle,tripDistancePerDay,2025-07-17,80700.0
seattle,tripDistancePerDay,2025-07-18,108100.0
seattle,tripDistancePerDay,2025-07-19,118400.0
seattle,tripDistancePerDay,2025-07-20,87600.0
seattle,tripDistancePerDay,2025-07-21,81800.0
seattle,tripDistancePerDay,2025-07-22,98700.0
seattle,tripDistancePerDay,2025-07-23,98000.0
seattle,tripDistancePerDay,2025-07-24,120700.0
seattle,tripDistancePerDay,2025-07-25,113000.0
seattle,tripDistancePerDay,2025-07-26,107800.0
seattle,tripDistancePerDay,2025-07-27,118900.0
seattle,tripDistancePerDay,2025-07-28,48200.0
seattle,tripDistancePerDay,2025-07-29,89100.0
seattle,tripDistancePerDay,2025-07-30,90900.0
seattle,tripDistancePerDay,2025-07-31,128600.0
seattle,tripDistancePerDay,2025-08-01,98900.0
seattle,tripDistancePerDay,2025-08-02,130000.0
seattle,tripDistancePerDay,2025-08-03,86500.0
seattle,tripDistancePerDay,2025-08-04,67700.0
seattle,tripDistancePerDay,2025-08-05,90800.0
seattle,tripDistancePerDay,2025-08-06,96500.0
seattle,tripDistancePerDay,2025-08-07,81500.0
seattle,tripDistancePerDay,2025-08-08,134700.0
seattle,tripDistancePerDay,2025-08-09,111100.0
seattle,tripDistancePerDay,2025-08-10,111600.0
seattle,tripDistancePerDay,2025-08-11,75200.0
seattle,tripDistancePerDay,2025-08-12,86500.0
seattle,tripDistancePerDay,2025-08-13,102400.0
seattle,tripDistancePerDay,2025-08-14,79700.0
seattle,tripDistancePerDay,2025-08-15,81100.0
seattle,tripDistancePerDay,2025-08-16,141800.0
seattle,tripDistancePerDay,2025-08-17,102500.0
seattle,tripDistancePerDay,2025-08-18,72500.0
seattle,tripDistancePerDay,2025-08-19,66600.0
seattle,tripDistancePerDay,2025-08-20,79200.0
seattle,tripDistancePerDay,2025-08-21,117200.0
seattle,tripDistancePerDay,2025-08-22,116300.0
seattle,tripDistancePerDay,2025-08-23,144100.0
seattle,tripDistancePerDay,2025-08-24,147700.0
seattle,tripDistancePerDay,2025-08-25,63900.0
seattle,tripDistancePerDay,2025-08-26,82600.0
seattle,tripDistancePerDay,2025-08-27,80500.0
seattle,tripDistancePerDay,2025-08-28,87500.0
seattle,tripDistancePerDay,2025-08-29,123600.0
seattle,tripDistancePerDay,2025-08-30,127400.0
seattle,tripDistancePerDay,2025-08-31,144500.0
seattle,tripDistancePerDay,2025-09-01,59700.0
seattle,tripDistancePerDay,2025-09-02,101700.0
seattle,tripDistancePerDay,2025-09-03,97800.0
seattle,tripDistancePerDay,2025-09-04,94900.0
seattle,tripDistancePerDay,2025-09-05,67200.0
seattle,tripDistancePerDay,2025-09-06,125800.0
seattle,tripDistancePerDay,2025-09-07,69900.0
seattle,tripDistancePerDay,2025-09-08,88400.0
seattle,tripDistancePerDay,2025-09-09,103000.0
seattle,tripDistancePerDay,2025-09-10,130100.0
seattle,tripDistancePerDay,2025-09-11,75300.0
seattle,tripDistancePerDay,2025-09-12,103700.0
seattle,tripDistancePerDay,2025-09-13,125700.0
seattle,tripDistancePerDay,2025-09-14,77000.0
seattle,tripDistancePerDay,2025-09-15,63700.0
seattle,tripDistancePerDay,2025-09-16,109000.0
seattle,tripDistancePerDay,2025-09-17,110600.0
seattle,tripDistancePerDay,2025-09-18,61400.0
seattle,tripDistancePerDay,2025-09-19,121900.0
seattle,tripDistancePerDay,2025-09-20,131000.0
seattle,tripDistancePerDay,2025-09-21,80700.0
seattle,tripDistancePerDay,2025-09-22,79500.0
seattle,tripDistancePerDay,2025-09-23,79100.0
seattle,tripDistancePerDay,2025-09-24,66700.0
seattle,tripDistancePerDay,2025-09-25,82300.0
seattle,tripDistancePerDay,2025-09-26,132800.0
seattle,tripDistancePerDay,2025-09-27,132200.0
seattle,tripDistancePerDay,2025-09-28,106700.0
seattle,tripDistancePerDay,2025-09-29,57500.0
seattle,tripDistancePerDay,2025-09-30,68600.0
seattle,tripDistancePerDay,2025-10-01,72200.0
seattle,tripDistancePerDay,2025-10-02,76400.0
seattle,tripDistancePerDay,2025-10-03,87700.0
seattle,tripDistancePerDay,2025-10-04,111700.0
seattle,tripDistancePerDay,2025-10-05,116600.0
seattle,tripDistancePerDay,2025-10-06,65300.0
seattle,tripDistancePerDay,2025-10-07,53500.0
seattle,tripDistancePerDay,2025-10-08,79100.0
seattle,tripDistancePerDay,2025-10-09,65600.0
seattle,tripDistancePerDay,2025-10-10,108300.0
seattle,tripDistancePerDay,2025-10-11,79500.0
seattle,tripDistancePerDay,2025-10-12,48200.0
seattle,tripDistancePerDay,2025-10-13,46300.0
seattle,tripDistancePerDay,2025-10-14,60600.0
seattle,tripDistancePerDay,2025-10-15,74500.0
seattle,tripDistancePerDay,2025-10-16,59500.0
seattle,tripDistancePerDay,2025-10-17,62300.0
seattle,tripDistancePerDay,2025-10-18,47800.0
seattle,tripDistancePerDay,2025-10-19,73800.0
seattle,tripDistancePerDay,2025-10-20,38600.0
seattle,tripDistancePerDay,2025-10-21,46000.0
seattle,tripDistancePerDay,2025-10-22,63500.0
seattle,tripDistancePerDay,2025-10-23,50800.0
seattle,tripDistancePerDay,2025-10-24,29500.0
seattle,tripDistancePerDay,2025-10-25,60000.0
seattle,tripDistancePerDay,2025-10-26,16500.0
seattle,tripDistancePerDay,2025-10-27,28800.0
seattle,tripDistancePerDay,2025-10-28,28700.0
seattle,tripDistancePerDay,2025-10-29,68200.0
seattle,tripDistancePerDay,2025-10-30,41200.0
seattle,tripDistancePerDay,2025-10-31,25000.0
seattle,tripDistancePerDay,2025-11-01,29400.0
seattle,tripDistancePerDay,2025-11-02,33700.0
seattle,tripDistancePerDay,2025-11-03,29000.0
seattle,tripDistancePerDay,2025-11-04,45400.0
seattle,tripDistancePerDay,2025-11-05,25900.0
seattle,tripDistancePerDay,2025-11-06,27900.0
seattle,tripDistancePerDay,2025-11-07,48800.0
seattle,tripDistancePerDay,2025-11-08,60100.0
seattle,tripDistancePerDay,2025-11-09,54800.0
seattle,tripDistancePerDay,2025-11-10,45900.0
seattle,tripDistancePerDay,2025-11-11,41800.0
seattle,tripDistancePerDay,2025-11-12,47700.0
seattle,tripDistancePerDay,2025-11-13,38900.0
seattle,tripDistancePerDay,2025-11-14,36200.0
seattle,tripDistancePerDay,2025-11-15,51100.0
seattle,tripDistancePerDay,2025-11-16,55100.0
seattle,tripDistancePerDay,2025-11-17,23200.0
seattle,tripDistancePerDay,2025-11-18,46600.0
seattle,tripDistancePerDay,2025-11-19,45200.0
seattle,tripDistancePerDay,2025-11-20,28800.0
seattle,tripDistancePerDay,2025-11-21,36600.0
seattle,tripDistancePerDay,2025-11-22,65300.0
seattle,tripDistancePerDay,2025-11-23,36800.0
seattle,tripDistancePerDay,2025-11-24,31600.0
seattle,tripDistancePerDay,2025-11-25,37700.0
seattle,tripDistancePerDay,2025-11-26,51700.0
seattle,tripDistancePerDay,2025-11-27,11500.0
seattle,tripDistancePerDay,2025-11-28,43500.0
seattle,tripDistancePerDay,2025-11-29,34100.0
seattle,tripDistancePerDay,2025-11-30,30400.0
seattle,tripDistancePerDay,2025-12-01,21500.0
seattle,tripDistancePerDay,2025-12-02,27200.0
seattle,tripDistancePerDay,2025-12-03,47800.0
seattle,tripDistancePerDay,2025-12-04,28100.0
seattle,tripDistancePerDay,2025-12-05,43200.0
seattle,tripDistancePerDay,2025-12-06,41500.0
seattle,tripDistancePerDay,2025-12-07,35500.0
seattle,tripDistancePerDay,2025-12-08,21500.0
seattle,tripDistancePerDay,2025-12-09,21600.0
seattle,tripDistancePerDay,2025-12-10,24800.0
seattle,tripDistancePerDay,2025-12-11,22200.0
seattle,tripDistancePerDay,2025-12-12,33800.0
seattle,tripDistancePerDay,2025-12-13,38200.0
seattle,tripDistancePerDay,2025-12-14,45000.0
seattle,tripDistancePerDay,2025-12-15,22000.0
seattle,tripDistancePerDay,2025-12-16,29000.0
seattle,tripDistancePerDay,2025-12-17,46200.0
seattle,tripDistancePerDay,2025-12-18,24000.0
seattle,tripDistancePerDay,2025-12-19,24200.0
seattle,tripDistancePerDay,2025-12-20,17400.0
seattle,tripDistancePerDay,2025-12-21,21900.0
seattle,tripDistancePerDay,2025-12-22,17100.0
seattle,tripDistancePerDay,2025-12-23,36300.0
seattle,tripDistancePerDay,2025-12-24,14200.0
seattle,tripDistancePerDay,2025-12-25,30500.0
seattle,tripDistancePerDay,2025-12-26,13600.0
seattle,tripDistancePerDay,2025-12-27,15000.0
seattle,tripDistancePerDay,2025-12-28,15400.0
seattle,tripDistancePerDay,2025-12-29,19000.0
seattle,tripDistancePerDay,2025-12-30,30900.0
seattle,tripDistancePerDay,2025-12-31,40000.0
seattle,meanActiveVehiclesPerDay,2019-10-01,1800.88
seattle,meanActiveVehiclesPerDay,2019-10-02,1866.3400000000001
seattle,meanActiveVehiclesPerDay,2019-10-03,1856.11
seattle,meanActiveVehiclesPerDay,2019-10-04,1849.41
seattle,meanActiveVehiclesPerDay,2019-10-05,1838.42
seattle,meanActiveVehiclesPerDay,2019-10-06,1765.71
seattle,meanActiveVehiclesPerDay,2019-10-07,1770.6
seattle,meanActiveVehiclesPerDay,2019-10-08,1769.17
seattle,meanActiveVehiclesPerDay,2019-10-09,1773.23
seattle,meanActiveVehiclesPerDay,2019-10-10,1882.54
seattle,meanActiveVehiclesPerDay,2019-10-11,1893.8300000000002
seattle,meanActiveVehiclesPerDay,2019-10-12,1887.19
seattle,meanActiveVehiclesPerDay,2019-10-13,1883.38
seattle,meanActiveVehiclesPerDay,2019-10-14,1905.23
seattle,meanActiveVehiclesPerDay,2019-10-15,1977.89
seattle,meanActiveVehiclesPerDay,2019-10-16,2082.36
seattle,meanActiveVehiclesPerDay,2019-10-17,2151.71
seattle,meanActiveVehiclesPerDay,2019-10-18,2174.39
seattle,meanActiveVehiclesPerDay,2019-10-19,2174.61
seattle,meanActiveVehiclesPerDay,2019-10-20,2131.07
seattle,meanActiveVehiclesPerDay,2019-10-21,2157.94
seattle,meanActiveVehiclesPerDay,2019-10-22,2167.2
seattle,meanActiveVehiclesPerDay,2019-10-23,2222.48
seattle,meanActiveVehiclesPerDay,2019-10-24,2213.35
seattle,meanActiveVehiclesPerDay,2019-10-25,2205.94
seattle,meanActiveVehiclesPerDay,2019-10-26,2192.27
seattle,meanActiveVehiclesPerDay,2019-10-27,2156.98
seattle,meanActiveVehiclesPerDay,2019-10-28,2195.34
seattle,meanActiveVehiclesPerDay,2019-10-29,2182.61
seattle,meanActiveVehiclesPerDay,2019-10-30,2257.0800000000004
seattle,meanActiveVehiclesPerDay,2019-10-31,2284.65
seattle,meanActiveVehiclesPerDay,2019-11-01,2281.6400000000003
seattle,meanActiveVehiclesPerDay,2019-11-02,2213.73
seattle,meanActiveVehiclesPerDay,2019-11-03,2179.89
seattle,meanActiveVehiclesPerDay,2019-11-04,2152.0099999999998
seattle,meanActiveVehiclesPerDay,2019-11-05,2167.96
seattle,meanActiveVehiclesPerDay,2019-11-06,2180.5899999999997
seattle,meanActiveVehiclesPerDay,2019-11-07,2200.1
seattle,meanActiveVehiclesPerDay,2019-11-08,2210.9500000000003
seattle,meanActiveVehiclesPerDay,2019-11-09,2207.5
seattle,meanActiveVehiclesPerDay,2019-11-10,2178.65
seattle,meanActiveVehiclesPerDay,2019-11-11,2154.94
seattle,meanActiveVehiclesPerDay,2019-11-12,2200.33
seattle,meanActiveVehiclesPerDay,2019-11-13,2204.59
seattle,meanActiveVehiclesPerDay,2019-11-14,2207.6
seattle,meanActiveVehiclesPerDay,2019-11-15,2172.61
seattle,meanActiveVehiclesPerDay,2019-11-16,2080.12
seattle,meanActiveVehiclesPerDay,2019-11-17,2040.28
seattle,meanActiveVehiclesPerDay,2019-11-18,1954.66
seattle,meanActiveVehiclesPerDay,2019-11-19,1889.88
seattle,meanActiveVehiclesPerDay,2019-11-20,1871.67
seattle,meanActiveVehiclesPerDay,2019-11-21,1736.78
seattle,meanActiveVehiclesPerDay,2019-11-22,1525.8600000000001
seattle,meanActiveVehiclesPerDay,2019-11-23,1377.76
seattle,meanActiveVehiclesPerDay,2019-11-24,1340.6200000000001
seattle,meanActiveVehiclesPerDay,2019-11-25,1364.69
seattle,meanActiveVehiclesPerDay,2019-11-26,1327.3300000000002
seattle,meanActiveVehiclesPerDay,2019-11-27,1227.69
seattle,meanActiveVehiclesPerDay,2019-11-28,1224.07
seattle,meanActiveVehiclesPerDay,2019-11-29,1233.43
seattle,meanActiveVehiclesPerDay,2019-11-30,1216.34
seattle,meanActiveVehiclesPerDay,2019-12-01,1112.5100000000002
seattle,meanActiveVehiclesPerDay,2019-12-02,1124.41
seattle,meanActiveVehiclesPerDay,2019-12-03,1161.3700000000001
seattle,meanActiveVehiclesPerDay,2019-12-04,1153.9299999999998
seattle,meanActiveVehiclesPerDay,2019-12-05,1189.3
seattle,meanActiveVehiclesPerDay,2019-12-06,1242.1599999999999
seattle,meanActiveVehiclesPerDay,2019-12-07,1274.3600000000001
seattle,meanActiveVehiclesPerDay,2019-12-08,1275.22
seattle,meanActiveVehiclesPerDay,2019-12-09,1307.42
seattle,meanActiveVehiclesPerDay,2019-12-10,1293.3300000000002
seattle,meanActiveVehiclesPerDay,2019-12-11,1237.55
seattle,meanActiveVehiclesPerDay,2019-12-12,1200.41
seattle,meanActiveVehiclesPerDay,2019-12-13,1241.5900000000001
seattle,meanActiveVehiclesPerDay,2019-12-14,1263.7900000000002
seattle,meanActiveVehiclesPerDay,2019-12-15,1243.18
seattle,meanActiveVehiclesPerDay,2019-12-16,1246.57
seattle,meanActiveVehiclesPerDay,2019-12-17,1229.8300000000002
seattle,meanActiveVehiclesPerDay,2019-12-18,1261.3600000000001
seattle,meanActiveVehiclesPerDay,2019-12-19,1257.8
seattle,meanActiveVehiclesPerDay,2019-12-20,1202.42
seattle,meanActiveVehiclesPerDay,2019-12-21,1076.23
seattle,meanActiveVehiclesPerDay,2019-12-22,952.5999999999999
seattle,meanActiveVehiclesPerDay,2019-12-23,828.32
seattle,meanActiveVehiclesPerDay,2019-12-24,679.67
seattle,meanActiveVehiclesPerDay,2019-12-25,615.48
seattle,meanActiveVehiclesPerDay,2019-12-26,523.31
seattle,meanActiveVehiclesPerDay,2019-12-27,284.7
seattle,meanActiveVehiclesPerDay,2019-12-28,164.93
seattle,meanActiveVehiclesPerDay,2019-12-29,61.63
seattle,meanActiveVehiclesPerDay,2019-12-30,20.86
seattle,meanActiveVehiclesPerDay,2019-12-31,11.19
seattle,meanActiveVehiclesPerDay,2020-01-01,12.09
seattle,meanActiveVehiclesPerDay,2020-01-02,12.28
seattle,meanActiveVehiclesPerDay,2020-01-03,13.4
seattle,meanActiveVehiclesPerDay,2020-01-04,12.0
seattle,meanActiveVehiclesPerDay,2020-01-05,9.0
seattle,meanActiveVehiclesPerDay,2020-01-06,9.0
seattle,meanActiveVehiclesPerDay,2020-01-07,8.82
seattle,meanActiveVehiclesPerDay,2020-01-08,9.27
seattle,meanActiveVehiclesPerDay,2020-01-09,9.0
seattle,meanActiveVehiclesPerDay,2020-01-10,8.0
seattle,meanActiveVehiclesPerDay,2020-01-11,7.0
seattle,meanActiveVehiclesPerDay,2020-01-12,7.0
seattle,meanActiveVehiclesPerDay,2020-01-13,6.0
seattle,meanActiveVehiclesPerDay,2020-01-14,3.84
seattle,meanActiveVehiclesPerDay,2020-01-15,3.0
seattle,meanActiveVehiclesPerDay,2020-01-16,1.92
seattle,meanActiveVehiclesPerDay,2020-01-17,2.33
seattle,meanActiveVehiclesPerDay,2020-01-18,3.69
seattle,meanActiveVehiclesPerDay,2020-01-19,5.75
seattle,meanActiveVehiclesPerDay,2020-01-20,6.0
seattle,meanActiveVehiclesPerDay,2020-01-21,6.0
seattle,meanActiveVehiclesPerDay,2020-01-22,5.0
seattle,meanActiveVehiclesPerDay,2020-01-23,5.0
seattle,meanActiveVehiclesPerDay,2020-01-24,5.46
seattle,meanActiveVehiclesPerDay,2020-01-25,5.45
seattle,meanActiveVehiclesPerDay,2020-01-26,4.0
seattle,meanActiveVehiclesPerDay,2020-01-27,3.0
seattle,meanActiveVehiclesPerDay,2020-01-28,2.0
seattle,meanActiveVehiclesPerDay,2020-01-29,2.0
seattle,meanActiveVehiclesPerDay,2020-01-30,2.0
seattle,meanActiveVehiclesPerDay,2020-01-31,2.0
seattle,meanActiveVehiclesPerDay,2020-02-01,1.0
seattle,meanActiveVehiclesPerDay,2020-02-02,0.0
seattle,meanActiveVehiclesPerDay,2020-02-03,0.19
seattle,meanActiveVehiclesPerDay,2020-02-04,1.0
seattle,meanActiveVehiclesPerDay,2020-02-05,1.1
seattle,meanActiveVehiclesPerDay,2020-02-06,2.0
seattle,meanActiveVehiclesPerDay,2020-02-07,2.0
seattle,meanActiveVehiclesPerDay,2020-02-08,2.0
seattle,meanActiveVehiclesPerDay,2020-02-09,2.59
seattle,meanActiveVehiclesPerDay,2020-02-10,3.0
seattle,meanActiveVehiclesPerDay,2020-02-11,2.0
seattle,meanActiveVehiclesPerDay,2020-02-12,2.0
seattle,meanActiveVehiclesPerDay,2020-02-13,1.0
seattle,meanActiveVehiclesPerDay,2020-02-14,1.0
seattle,meanActiveVehiclesPerDay,2020-02-15,1.0
seattle,meanActiveVehiclesPerDay,2020-02-16,1.28
seattle,meanActiveVehiclesPerDay,2020-02-17,1.0
seattle,meanActiveVehiclesPerDay,2020-02-18,1.67
seattle,meanActiveVehiclesPerDay,2020-02-19,3.99
seattle,meanActiveVehiclesPerDay,2020-02-20,3.81
seattle,meanActiveVehiclesPerDay,2020-02-21,2.0
seattle,meanActiveVehiclesPerDay,2020-02-22,2.22
seattle,meanActiveVehiclesPerDay,2020-02-23,4.65
seattle,meanActiveVehiclesPerDay,2020-02-24,4.0
seattle,meanActiveVehiclesPerDay,2020-02-25,4.0
seattle,meanActiveVehiclesPerDay,2020-02-26,4.0
seattle,meanActiveVehiclesPerDay,2020-02-27,3.0
seattle,meanActiveVehiclesPerDay,2020-02-28,3.04
seattle,meanActiveVehiclesPerDay,2020-02-29,4.0
seattle,meanActiveVehiclesPerDay,2020-03-01,3.68
seattle,meanActiveVehiclesPerDay,2020-03-02,1.0
seattle,meanActiveVehiclesPerDay,2020-03-03,1.0
seattle,meanActiveVehiclesPerDay,2020-03-04,1.0
seattle,meanActiveVehiclesPerDay,2020-03-05,1.22
seattle,meanActiveVehiclesPerDay,2020-03-06,1.0
seattle,meanActiveVehiclesPerDay,2020-03-07,0.0
seattle,meanActiveVehiclesPerDay,2020-03-08,0.0
seattle,meanActiveVehiclesPerDay,2020-03-09,0.22
seattle,meanActiveVehiclesPerDay,2020-03-10,0.52
seattle,meanActiveVehiclesPerDay,2020-03-11,3.19
seattle,meanActiveVehiclesPerDay,2020-03-12,7.05
seattle,meanActiveVehiclesPerDay,2020-03-13,37.47
seattle,meanActiveVehiclesPerDay,2020-03-14,40.65
seattle,meanActiveVehiclesPerDay,2020-03-15,20.0
seattle,meanActiveVehiclesPerDay,2020-03-16,22.19
seattle,meanActiveVehiclesPerDay,2020-03-17,24.78
seattle,meanActiveVehiclesPerDay,2020-03-18,23.0
seattle,meanActiveVehiclesPerDay,2020-03-19,23.0
seattle,meanActiveVehiclesPerDay,2020-03-20,22.0
seattle,meanActiveVehiclesPerDay,2020-03-21,5.0
seattle,meanActiveVehiclesPerDay,2020-03-22,5.0
seattle,meanActiveVehiclesPerDay,2020-03-23,5.0
